mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
9.23289 0.000448562 4.86229e-05 5.10086e-11 4.34063e-11 0.0101315 2.96369e-07 1.41213e-18 1.22835e-14 0.00351141 6.73629e-06 1.45805e-06 4.98898e-15 0.000586302 3.41065e-05 0.000132298 6.85357e-22 6.7497e-07 6.55908e-05 4.61542e-22 0 0 0.000745267 3.91954e-05 2.6725e-05 7.09412e-19 4.75004e-16 1.88511e-25 5.28071e-21 7.1165e-06 1.49779e-15 6.84227e-16 0 0.000401079 3.26793e-06 1.89046e-05 7.22485e-05 0 0 1.71016e-06 1.35828e-14 3.23172e-07 3.42839e-09 0 0 0 3.45e-19 2.97603e-07 5.39103e-19 0 0 1.67249e-07 1.72745e-23 3.01315e-06 2.25861e-23 2.90205e-24 1.2703e-22 2.26418e-07 1.82907e-20 0 0 2.20907e-07 1.01509e-09
9.23289 0.000279425 4.11651e-05 1.47848e-16 1.25814e-16 0.0101467 2.96314e-07 4.09326e-24 3.56078e-20 0.00345222 6.73347e-06 1.44513e-06 1.4461e-20 0.000586302 3.41166e-05 0.000132007 2.0003e-27 6.68619e-07 6.55811e-05 1.37726e-27 0 0 0.000745268 3.91939e-05 2.67188e-05 2.05665e-24 1.37679e-21 0 1.56072e-26 7.11579e-06 4.34153e-21 1.98331e-21 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 3.93707e-20 3.23178e-07 3.42847e-09 0 0 0 1.00004e-24 2.977e-07 1.56267e-24 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 5.30153e-26 0 0 2.20801e-07 1.01548e-09
9.23837 0.000279969 4.12093e-05 8.06704e-23 2.18099e-23 0.0101413 2.96425e-07 0 1.9661e-24 0.00345755 6.74095e-06 1.44937e-06 0 0.000586302 3.41481e-05 0.000131984 0 6.58698e-07 6.55806e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11578e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.24385 0.000280393 4.12437e-05 8.07018e-23 1.417e-23 0.0101372 2.96511e-07 0 1.08727e-24 0.00346169 6.74675e-06 1.45267e-06 0 0.000586302 3.41725e-05 0.000131967 0 6.50994e-07 6.55802e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11578e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.24932 0.000280716 4.12699e-05 8.08417e-23 9.84701e-24 0.010134 2.96577e-07 0 6.03576e-25 0.00346484 6.75115e-06 1.45518e-06 0 0.000586302 3.4191e-05 0.000131954 0 6.45143e-07 6.55799e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11577e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.25479 0.000281126 4.13033e-05 8.10198e-23 7.37247e-24 0.01013 2.96661e-07 0 3.39764e-25 0.00346884 6.75671e-06 1.45837e-06 0 0.000586302 3.42146e-05 0.000131937 0 6.37719e-07 6.55795e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11577e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.26435 0.000281523 4.13356e-05 8.11915e-23 5.28523e-24 0.0101261 2.96742e-07 0 1.29848e-25 0.00347269 6.76202e-06 1.46145e-06 0 0.000586302 3.42373e-05 0.000131921 0 6.30588e-07 6.55791e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11576e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.27525 0.000281881 4.13648e-05 8.13468e-23 4.42136e-24 0.0101226 2.96815e-07 0 4.95967e-26 0.00347615 6.76676e-06 1.46424e-06 0 0.000586302 3.42577e-05 0.000131907 0 6.2418e-07 6.55788e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11576e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.28416 0.000282079 4.1381e-05 8.14325e-23 4.15311e-24 0.0101207 2.96856e-07 0 2.64997e-26 0.00347806 6.76934e-06 1.46578e-06 0 0.000586302 3.42689e-05 0.000131899 0 6.20666e-07 6.55786e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11575e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.29187 0.000282215 4.13921e-05 8.14914e-23 4.04697e-24 0.0101194 2.96884e-07 0 1.77444e-26 0.00347936 6.77109e-06 1.46683e-06 0 0.000586302 3.42766e-05 0.000131893 0 6.18263e-07 6.55785e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11575e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.2986 0.000282358 4.14038e-05 8.15532e-23 3.99889e-24 0.010118 2.96913e-07 0 1.39472e-26 0.00348072 6.77291e-06 1.46794e-06 0 0.000586302 3.42846e-05 0.000131888 0 6.15752e-07 6.55784e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11575e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.30629 0.000282495 4.1415e-05 8.16122e-23 3.97196e-24 0.0101167 2.96941e-07 0 1.17578e-26 0.00348202 6.77463e-06 1.469e-06 0 0.000586302 3.42923e-05 0.000131882 0 6.13369e-07 6.55782e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11575e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.31397 0.000282672 4.14296e-05 8.16888e-23 3.9604e-24 0.010115 2.96978e-07 0 1.06662e-26 0.0034837 6.77681e-06 1.47038e-06 0 0.000586302 3.43021e-05 0.000131875 0 6.10299e-07 6.55781e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11575e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.32165 0.000284292 4.15674e-05 8.23776e-23 3.98132e-24 0.010101 2.97328e-07 0 1.01e-26 0.00349735 6.78965e-06 1.48273e-06 0 0.000586302 3.43824e-05 0.000131817 0 5.86543e-07 6.55768e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11573e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.33505 0.000284765 4.16099e-05 8.25741e-23 3.984e-24 0.0100976 2.97437e-07 0 9.70316e-27 0.00350062 6.79024e-06 1.48625e-06 0 0.000586302 3.44016e-05 0.000131802 0 5.81422e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11573e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.34846 0.000284772 4.16105e-05 8.25771e-23 3.98264e-24 0.0100975 2.97438e-07 0 9.7182e-27 0.00350067 6.79024e-06 1.4863e-06 0 0.000586302 3.44019e-05 0.000131802 0 5.8135e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11573e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.35613 0.000284779 4.16112e-05 8.25801e-23 3.98201e-24 0.0100975 2.9744e-07 0 9.71824e-27 0.00350072 6.79024e-06 1.48636e-06 0 0.000586302 3.44022e-05 0.000131802 0 5.81274e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11573e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.37142 0.00028479 4.16121e-05 8.25844e-23 3.98259e-24 0.0100974 2.97443e-07 0 9.71828e-27 0.00350079 6.79024e-06 1.48644e-06 0 0.000586302 3.44026e-05 0.000131801 0 5.81171e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.3867 0.000284814 4.16143e-05 8.25944e-23 3.98373e-24 0.0100972 2.97448e-07 0 9.7184e-27 0.00350095 6.79024e-06 1.48661e-06 0 0.000586302 3.44035e-05 0.000131801 0 5.80927e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.40192 0.000284831 4.16158e-05 8.26013e-23 3.98483e-24 0.0100971 2.97452e-07 0 9.71848e-27 0.00350106 6.79023e-06 1.48674e-06 0 0.000586302 3.44042e-05 0.0001318 0 5.80759e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.41515 0.000284845 4.16171e-05 8.26073e-23 3.98588e-24 0.010097 2.97455e-07 0 9.71854e-27 0.00350115 6.79023e-06 1.48685e-06 0 0.000586302 3.44047e-05 0.0001318 0 5.80613e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.42834 0.000284862 4.16187e-05 8.26144e-23 3.98764e-24 0.0100969 2.97459e-07 0 9.71862e-27 0.00350127 6.79023e-06 1.48697e-06 0 0.000586302 3.44054e-05 0.000131799 0 5.80442e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.44151 0.00028488 4.16203e-05 8.26216e-23 3.98857e-24 0.0100968 2.97463e-07 0 9.7187e-27 0.00350138 6.79022e-06 1.4871e-06 0 0.000586302 3.44061e-05 0.000131799 0 5.80267e-07 6.55764e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.45463 0.000284899 4.1622e-05 8.26296e-23 3.98949e-24 0.0100966 2.97468e-07 0 9.71879e-27 0.00350151 6.79022e-06 1.48725e-06 0 0.000586302 3.44068e-05 0.000131798 0 5.80074e-07 6.55763e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.46779 0.00028492 4.16239e-05 8.26382e-23 3.99038e-24 0.0100965 2.97473e-07 0 9.71888e-27 0.00350164 6.79021e-06 1.4874e-06 0 0.000586302 3.44076e-05 0.000131798 0 5.79866e-07 6.55763e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.48091 0.000284945 4.16262e-05 8.26485e-23 3.99172e-24 0.0100963 2.97478e-07 0 9.719e-27 0.00350181 6.7902e-06 1.48758e-06 0 0.000586302 3.44086e-05 0.000131797 0 5.79619e-07 6.55763e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.50707 0.000284994 4.16307e-05 8.26689e-23 3.99368e-24 0.010096 2.9749e-07 0 9.71922e-27 0.00350213 6.79018e-06 1.48795e-06 0 0.000586302 3.44105e-05 0.000131795 0 5.79128e-07 6.55763e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.52676 0.000285035 4.16344e-05 8.26857e-23 3.99543e-24 0.0100957 2.97499e-07 0 9.71939e-27 0.0035024 6.79016e-06 1.48825e-06 0 0.000586302 3.4412e-05 0.000131794 0 5.78728e-07 6.55763e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.54637 0.000285078 4.16383e-05 8.27034e-23 3.99701e-24 0.0100954 2.97509e-07 0 9.71958e-27 0.00350268 6.79013e-06 1.48857e-06 0 0.000586302 3.44137e-05 0.000131793 0 5.78309e-07 6.55762e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.56596 0.000285122 4.16423e-05 8.27215e-23 3.99869e-24 0.0100951 2.9752e-07 0 9.71977e-27 0.00350296 6.7901e-06 1.48889e-06 0 0.000586302 3.44154e-05 0.000131792 0 5.77881e-07 6.55762e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.58546 0.000285166 4.16463e-05 8.27398e-23 3.99983e-24 0.0100948 2.9753e-07 0 9.71995e-27 0.00350325 6.79006e-06 1.48922e-06 0 0.000586302 3.4417e-05 0.00013179 0 5.7745e-07 6.55762e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.60506 0.000285211 4.16504e-05 8.27584e-23 4.00062e-24 0.0100944 2.9754e-07 0 9.72014e-27 0.00350354 6.79002e-06 1.48955e-06 0 0.000586302 3.44188e-05 0.000131789 0 5.77013e-07 6.55762e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.62457 0.000285257 4.16546e-05 8.27773e-23 4.00143e-24 0.0100941 2.97551e-07 0 9.72033e-27 0.00350383 6.78998e-06 1.48989e-06 0 0.000586302 3.44205e-05 0.000131788 0 5.76573e-07 6.55761e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.64405 0.000285304 4.16589e-05 8.27967e-23 4.00226e-24 0.0100938 2.97562e-07 0 9.72051e-27 0.00350413 6.78993e-06 1.49024e-06 0 0.000586302 3.44223e-05 0.000131786 0 5.76123e-07 6.55761e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.66346 0.000285352 4.16633e-05 8.28165e-23 4.0031e-24 0.0100935 2.97573e-07 0 9.7207e-27 0.00350444 6.78987e-06 1.4906e-06 0 0.000586302 3.44241e-05 0.000131785 0 5.75665e-07 6.55761e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.68621 0.00028541 4.16687e-05 8.28405e-23 4.00412e-24 0.0100931 2.97587e-07 0 9.72093e-27 0.00350481 6.7898e-06 1.49103e-06 0 0.000586302 3.44263e-05 0.000131783 0 5.75115e-07 6.5576e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.70886 0.00028547 4.16741e-05 8.28648e-23 4.00516e-24 0.0100927 2.97601e-07 0 9.72115e-27 0.00350519 6.78972e-06 1.49146e-06 0 0.000586302 3.44285e-05 0.000131781 0 5.7456e-07 6.5576e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.73148 0.000285529 4.16795e-05 8.28894e-23 4.00621e-24 0.0100923 2.97615e-07 0 9.72137e-27 0.00350556 6.78963e-06 1.4919e-06 0 0.000586302 3.44307e-05 0.00013178 0 5.74002e-07 6.5576e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.754 0.00028559 4.16851e-05 8.29143e-23 4.00727e-24 0.0100919 2.97629e-07 0 9.72159e-27 0.00350594 6.78953e-06 1.49235e-06 0 0.000586302 3.44329e-05 0.000131778 0 5.73442e-07 6.55759e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.78305 0.000285669 4.16923e-05 8.29466e-23 4.00865e-24 0.0100913 2.97647e-07 0 9.72187e-27 0.00350643 6.78939e-06 1.49293e-06 0 0.000586302 3.44358e-05 0.000131776 0 5.72721e-07 6.55759e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.81195 0.000285748 4.16996e-05 8.29791e-23 4.01003e-24 0.0100908 2.97666e-07 0 9.72214e-27 0.00350693 6.78923e-06 1.49351e-06 0 0.000586302 3.44387e-05 0.000131774 0 5.72001e-07 6.55758e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.84081 0.000285828 4.1707e-05 8.30121e-23 4.01144e-24 0.0100903 2.97684e-07 0 9.7224e-27 0.00350742 6.78906e-06 1.4941e-06 0 0.000586302 3.44416e-05 0.000131771 0 5.71278e-07 6.55758e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.86953 0.000285909 4.17145e-05 8.30453e-23 4.01285e-24 0.0100897 2.97703e-07 0 9.72266e-27 0.00350792 6.78888e-06 1.4947e-06 0 0.000586302 3.44446e-05 0.000131769 0 5.70557e-07 6.55757e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11572e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
9.90796 0.000286019 4.17246e-05 8.30902e-23 4.01476e-24 0.010089 2.97729e-07 0 9.72299e-27 0.00350859 6.78861e-06 1.4955e-06 0 0.000586302 3.44485e-05 0.000131766 0 5.69592e-07 6.55757e-05 0 0 0 0.000745268 3.91939e-05 2.67188e-05 0 0 0 0 7.11571e-06 0 0 0 0.000401087 3.26488e-06 1.89042e-05 7.22521e-05 0 0 1.71021e-06 0 3.23178e-07 3.42847e-09 0 0 0 0 2.977e-07 0 0 0 1.6725e-07 0 3.01377e-06 0 0 0 2.25733e-07 0 0 0 2.20801e-07 1.01548e-09
